
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[02:28:46.800 --> 02:28:52.800]   at one point used them and a lot has evolved in this realm of chemistry for ADHD.
[02:28:52.800 --> 02:28:54.800]   But that's very helpful.
[02:28:54.800 --> 02:29:01.800]   Before we wrap up, I want to make sure that I ask you about something that's been on my mind a lot in general,
[02:29:01.800 --> 02:29:05.800]   but in particular as it relates to ADHD, which is time perception.
[02:29:05.800 --> 02:29:08.800]   And I'm basically obsessed with time perception.
[02:29:08.800 --> 02:29:14.800]   I've long been fascinated by the fact that we can find slice time when our arousal is high.
[02:29:14.800 --> 02:29:19.800]   That's what presumably gives people the kind of slow motion effect and, you know, very stressful environments.
[02:29:19.800 --> 02:29:24.800]   Versus when we're relaxed, our frame rate on life goes down and it's all very dynamic.
[02:29:24.800 --> 02:29:26.800]   It's important our brains are able to do that.
[02:29:26.800 --> 02:29:29.800]   But someone recently told me the following.
[02:29:29.800 --> 02:29:40.800]   Her partner has ADHD and she said that the big rescue to their relationship came when they together read a book about ADHD.
[02:29:40.800 --> 02:29:47.800]   And something in there read something like this, that people without ADHD keep track of time.
[02:29:47.800 --> 02:29:54.800]   Whereas people with ADHD don't, but they do know the difference between now and not now.
[02:29:54.800 --> 02:29:56.800]   But they're not tracking time.
[02:29:56.800 --> 02:30:00.800]   They know that what they're doing in the moment is not what they're going to be doing later or what they did in the past,
[02:30:00.800 --> 02:30:03.800]   but they're not tracking time the same way.
[02:30:03.800 --> 02:30:06.800]   And I think this ties back to this interest-based attention system.
[02:30:06.800 --> 02:30:10.800]   What do we know about time perception in ADHD?
[02:30:10.800 --> 02:30:16.800]   And by extension, do you think that these drugs are working in part to change time perception?
[02:30:16.800 --> 02:30:17.800]   Good question.
[02:30:17.800 --> 02:30:20.800]   So I'd say there's two different angles.
[02:30:20.800 --> 02:30:25.800]   And I think, I mean, the one that's easier to objectively measure is putting people in a lab.
[02:30:25.800 --> 02:30:32.800]   I mean, there's a simple test, a time perception test, and you interrupt them after a certain period.
[02:30:32.800 --> 02:30:37.800]   I mean, say, you're going to be estimating how long you're left without interruption.
[02:30:37.800 --> 02:30:44.800]   And people with ADHD measurably, they're inconsistently inconsistent.
[02:30:44.800 --> 02:30:46.800]   Consistently inconsistent.
[02:30:46.800 --> 02:30:47.800]   Consistently inconsistent.
[02:30:47.800 --> 02:30:56.800]   So it's not that they perpetually underestimate or overestimate, but they are estimating incorrectly much more often than people without ADHD.
[02:30:56.800 --> 02:31:05.800]   So there's something at a basic time processing level that's aberrant there.
[02:31:05.800 --> 02:31:18.800]   But there's also getting, you know, the real world aspect of not paying attention to cues or not noticing other people left the room or not being distracted, which compounds the situation.
[02:31:18.800 --> 02:31:23.800]   And, I mean, it's also interesting to the extent to which many people aren't aware.
[02:31:23.800 --> 02:31:30.800]   So I often ask, even though it's not one of the 18 symptoms, are you chronically late to them?
[02:31:30.800 --> 02:31:33.800]   And particularly people who show up late to my office time after time.
[02:31:33.800 --> 02:31:47.800]   So one of my favorite quotes is this person who the session before we had been talking that her boss was giving her threatening notices because she had come in two hours late one day.
[02:31:47.800 --> 02:31:50.800]   And she had all sorts of good excuses of why she couldn't get out the door.
[02:31:50.800 --> 02:31:54.800]   And we were talking, you know, are you regularly late?
[02:31:54.800 --> 02:31:55.800]   No, no, no.
[02:31:55.800 --> 02:31:57.800]   And I said, well, why was the boss so upset?
[02:31:57.800 --> 02:32:00.800]   And then I asked, well, when is the expectation?
[02:32:00.800 --> 02:32:02.800]   This is pre-COVID, pre-working.
[02:32:02.800 --> 02:32:04.800]   When is the expectation you're there?
[02:32:04.800 --> 02:32:05.800]   When do you usually show up?
[02:32:05.800 --> 02:32:11.800]   Oh, well, office starts at 9:00 and I'm usually there by 9:15, 9:20.
[02:32:11.800 --> 02:32:12.800]   That's not late.
[02:32:12.800 --> 02:32:15.800]   In her mind, it wasn't late.
[02:32:15.800 --> 02:32:19.800]   So when you ask a question, are you routinely late?
[02:32:19.800 --> 02:32:25.800]   You're going to get meaningless information on your little checklist unless you know what that means to the individual.
[02:32:25.800 --> 02:32:32.800]   So the second part of the question, I'm sure it's been done and I don't have the answer.
[02:32:32.800 --> 02:32:42.800]   Whether stimulants or other drugs measurably improve time perception in that laboratory situation of just, can you estimate how much time has elapsed?
[02:32:42.800 --> 02:32:59.800]   I should know that, but I don't have that on top of my, and the more global question of how central that's sort of the time aspect of organization of thoughts and attention is to the content of disorganization.
[02:32:59.800 --> 02:33:13.800]   I mean, there are some research groups, I think it's mainly a Danish group, who's feeling that ADHD is primarily a circadian rhythm disruption, that that's the central neurologic issue at play.
[02:33:13.800 --> 02:33:34.800]   And there's interesting, I got to do work in the early 80s on bright light therapy for winter depression, which has a measurable impact as strong as medication, but there is one or two studies done on individuals with ADHD without any seasonal depression, without any depression at all.
[02:33:34.800 --> 02:33:45.800]   And just those same bright lights showing them, you know, a dose of bright lights early in the morning, measurably improved a broad range of ADHD symptoms.
[02:33:45.800 --> 02:33:53.800]   And the claim was that that was working because it was helping resynchronize internal rhythms, which are out of sync in ADHD.
[02:33:53.800 --> 02:34:11.800]   Whether that's exactly the same thing you were getting at, but certainly if you have, I mean, even though we have a sort of master clock in the suprachiasmatic nucleus, we also have clocks throughout our body and they're talking and interacting and ostensibly synchronized and working with each other.
[02:34:11.800 --> 02:34:18.800]   But it could well be that for many people they're not and that getting that to work is essential.
[02:34:18.800 --> 02:34:20.800]   Thank you for those reflections.
[02:34:20.800 --> 02:34:27.800]   And really, I want to say thank you on behalf of myself and everyone listening and watching for doing the work you do.
[02:34:27.800 --> 02:34:36.800]   You were invited here today because you have an absolutely encyclopedic understanding and knowledge of ADHD and the clinical treatments.
[02:34:36.800 --> 02:34:39.800]   I've watched your YouTube channel and we'll provide links to all your various resources.
[02:34:39.800 --> 02:34:43.800]   I'm looking forward to your upcoming book, however long it takes.
[02:34:43.800 --> 02:34:45.800]   I'm sure it'll be spectacular.
[02:34:45.800 --> 02:34:59.800]   You know, when you talk about ADHD, you're able to do it from so many different angles, behavioral, supplement based nutrition, life and organizational life organizational aspects.
[02:34:59.800 --> 02:35:07.800]   And of course the medication, the pharmacology, the neuroscience and the ways that those different nodes interact with one another because of course they do.
[02:35:07.800 --> 02:35:13.800]   So I just want to be absolutely clear how grateful we are for you for sharing all this knowledge.
[02:35:13.800 --> 02:35:18.800]   A lot of people struggle with attention issues regardless of whether or not they have a full blown ADHD or not.
[02:35:18.800 --> 02:35:20.800]   A lot of people have been treated for it.
[02:35:20.800 --> 02:35:22.800]   Some people are still wondering if they should be or not.
[02:35:22.800 --> 02:35:26.800]   And so today's discussion was nothing short of spectacular.
[02:35:26.800 --> 02:35:33.800]   So on behalf of everybody, I want to just thank you for doing what you do and for coming here to educate us.
[02:35:33.800 --> 02:35:34.800]   Thank you so much.
[02:35:34.800 --> 02:35:35.800]   Thanks.
[02:35:35.800 --> 02:35:36.800]   I'm gobsmacked.
[02:35:36.800 --> 02:35:41.800]   Thank you for joining me for today's discussion with Dr. John Cruz.
[02:35:41.800 --> 02:35:44.800]   To learn more about his work, please see the links in the show note captions.
[02:35:44.800 --> 02:35:49.800]   If you're learning from and or enjoying this podcast, please subscribe to our YouTube channel.
[02:35:49.800 --> 02:35:51.800]   That's a terrific zero cost way to support us.
[02:35:51.800 --> 02:35:59.800]   In addition, please click follow for the podcast on both Spotify and Apple and on both Spotify and Apple, you can leave us up to a five-star review.
[02:35:59.800 --> 02:36:04.800]   If you have questions for me or comments about the podcast or guests or topics you'd like me to consider for the Huberman Lab podcast,
[02:36:04.800 --> 02:36:07.800]   please put those in the comment section on YouTube.
