
[00:00:00.040 --> 00:00:09.760]   candies...
[01:57:36.540 --> 01:57:53.960]  保 Th Theai with a, and,,,,,,,
[01:57:54.880 --> 01:57:59.180]   that
[01:57:59.180 --> 01:58:04.860]   the, just,
[01:58:04.860 --> 01:58:08.460]  یک
[01:58:53.960 --> 01:58:53.960]   in, just,
[01:59:23.520 --> 01:59:23.520]   I
[01:59:23.520 --> 01:59:23.520]   I
[01:59:37.760 --> 01:59:39.760]   I
[01:59:39.760 --> 01:59:39.760]   I
[01:59:39.760 --> 01:59:39.760]   I
[01:59:39.760 --> 01:59:39.760]   I
[01:59:39.760 --> 01:59:39.800]   I
[01:59:39.800 --> 01:59:39.840]   I
[01:59:39.840 --> 01:59:39.880]   I
[01:59:39.880 --> 01:59:39.920]   I
[01:59:39.920 --> 01:59:39.960]   I
[01:59:39.960 --> 01:59:40.000]   I
[01:59:40.000 --> 01:59:40.320]   I
[01:59:40.320 --> 01:59:40.320]   I
[01:59:40.320 --> 01:59:40.640]   I
[01:59:40.640 --> 01:59:40.640]   I
[01:59:40.640 --> 01:59:40.680]   I
[01:59:40.680 --> 01:59:40.680]   I
[01:59:40.680 --> 01:59:40.720]   I
[01:59:40.720 --> 01:59:40.720]   I
[01:59:40.720 --> 01:59:40.760]   I
[01:59:40.760 --> 01:59:40.800]   I
[01:59:40.800 --> 01:59:40.840]   I
[01:59:40.840 --> 01:59:51.680]   Law is justice, and it is under the law of justice, under the reign of right, under the influence of liberty, security, stability, and responsibility that every man will attain to the fullness of his worth, to all the dignity of his being, and that mankind will accomplish with order and with calmness.
[01:59:51.680 --> 01:59:53.320]   Slowly, it is true, but with certainty.
[01:59:53.320 --> 01:59:53.520]   The law is justice, and it is under the law of justice, under the reign of right, under the influence of liberty, security, stability, and responsibility that every man will attain to the fullness of his worth, to all the dignity of his being, and that mankind will accomplish with order and with calmness.
[01:59:53.520 --> 02:00:23.540]   The law is justice, and it is under the law of justice, and it is under the law of justice, under the reign of right, under the reign of right, under the reign of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:00:23.560 --> 02:00:53.540]   The law is justice, and it is under the law of justice, and it is under the law of justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:00:53.540 --> 02:00:53.560]   The law is justice, and it is under the law of justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:00:53.560 --> 02:00:53.560]   The law is justice, and it is under the law of justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:00:53.560 --> 02:00:53.560]   The law is justice, and it is under the law of justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:00:53.560 --> 02:00:53.560]   The law is justice, and it is under the law of justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:00:53.600 --> 02:01:23.580]   The law is justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:01:23.580 --> 02:01:23.580]   The law is justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:01:23.580 --> 02:01:23.580]   The law is justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:01:23.580 --> 02:01:23.580]   The law is justice, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:01:23.580 --> 02:01:23.580]   The law is justice, and it is under the law of liberty, security, and it is under the law of liberty, security, and responsibility that every man will accomplish with order and with calmness.
[02:01:23.600 --> 02:01:53.600]   I cannot avoid coming to this conclusion, that there are too many great men in the
[02:01:53.600 --> 02:01:53.600]   There are too many legislators, organizers, institutors, and other people who are trying to make the world a better place.
[02:01:53.600 --> 02:01:53.600]   I cannot avoid coming to this conclusion, that there are too many great men in the world.
[02:01:53.600 --> 02:01:53.600]   There are too many legislators, organizers, institutors, and other people who are trying to make the world a better place.
[02:01:53.600 --> 02:01:53.600]   There are too many legislators, organizers, institutors, and other people who are trying to make the world a better place.
[02:01:53.600 --> 02:01:53.600]   There are too many legislators, organizers, institutors, and other people who are trying to make the world a better place.
[02:01:53.600 --> 02:01:53.600]   There are too many legislators, legislators, organizers, institutors, and other people who are trying to make the world a better place.
[02:01:53.600 --> 02:01:53.600]   I cannot avoid coming to this conclusion.
[02:01:53.640 --> 02:02:03.140]   the
[02:02:03.140 --> 02:02:22.780]  't is the
[02:02:23.660 --> 02:02:53.640]   rendition of the original version of the film.
[02:02:53.640 --> 02:02:53.640]   I am not doing as Vekhausen did with his automaton, but as a physiologist does with the human frame, I would study and admire it. I am acting with regard to it in the spirit that animated a celebrated traveler. He found himself in the midst of a savage tribe. A child had just been born, and a crowd of soothsayers, magicians, and quacks were around it, armed with rings, hooks, and bandages. One said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:02:53.640 --> 02:02:53.640]   One said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:02:53.640 --> 02:02:53.640]   One said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:02:53.640 --> 02:02:53.640]   One said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.660 --> 02:03:23.660]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.660 --> 02:03:23.660]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.660 --> 02:03:23.660]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.660 --> 02:03:23.660]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.660 --> 02:03:23.660]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.660 --> 02:03:23.660]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:23.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:03:53.680]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:03:53.680 --> 02:04:23.700]   and I'm not going to do it.
[02:04:23.700 --> 02:04:23.700]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:23.700 --> 02:04:23.700]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:23.700 --> 02:04:23.700]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:23.700 --> 02:04:23.700]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:23.700 --> 02:04:23.700]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:23.700 --> 02:04:23.700]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:23.720 --> 02:04:53.720]   said, This child will never smell the perfume of a calumet unless I stretch his nostrils.
[02:04:53.720 --> 02:04:53.720]   Thank you for listening. You've honored me with your time and attention, and I'm grateful for that. And I hope that I've effectively served you today with some
[02:04:53.720 --> 02:04:53.720]   Thank you for listening. You've honored me with your time and attention, and I'm grateful for that. And I hope that I've effectively served you today with some
[02:04:53.720 --> 02:04:53.720]   Thank you for listening. You've honored me with your time and attention, and I'm grateful for that. And I hope that I've effectively served you today with some
[02:04:53.720 --> 02:04:53.720]   Thank you for listening. You've honored me with your time and attention, and I'm grateful for that. And I hope that I've effectively served you today with some
[02:04:53.720 --> 02:04:53.720]   Thank you for listening. You've honored me with your time and attention, and I'm grateful for that. And I hope that I've effectively served you today with some
[02:04:53.720 --> 02:05:23.740]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:23.740 --> 02:05:23.740]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:23.740 --> 02:05:23.740]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:23.740 --> 02:05:23.740]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:23.740 --> 02:05:23.740]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:23.740 --> 02:05:23.740]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you with some
[02:05:23.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.760 --> 02:05:53.760]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:05:53.780 --> 02:06:23.780]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
[02:06:23.780 --> 02:06:23.780]   Thank you for listening. You've honored me with your time and attention, and I hope that I've effectively served you today with some
