
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:27:20.300 --> 01:27:22.620]   Great, if you can do that and that fits with your work
[01:27:22.620 --> 01:27:26.060]   and other demands of life, your relationships, et cetera,
[01:27:26.060 --> 01:27:27.020]   terrific.
[01:27:27.020 --> 01:27:29.660]   However, I don't want this 30 minute,
[01:27:29.660 --> 01:27:34.340]   three hour and 11 hour protocol to be considered a rule.
[01:27:34.340 --> 01:27:35.420]   And here's why.
[01:27:35.420 --> 01:27:38.540]   Most people don't have a tremendous degree of control
[01:27:38.540 --> 01:27:39.500]   over their schedule.
[01:27:39.500 --> 01:27:41.980]   Things like work and family and other demands
[01:27:41.980 --> 01:27:44.900]   constrain them in terms of when they can get the work in.
[01:27:44.900 --> 01:27:47.500]   And while I do think it's extremely valuable
[01:27:47.500 --> 01:27:51.980]   to schedule the specific time or roughly the specific time,
[01:27:51.980 --> 01:27:53.500]   even though that's an oxymoron,
[01:27:53.500 --> 01:27:55.780]   meaning a period of time during the day,
[01:27:55.780 --> 01:27:58.340]   say before 9 AM or between nine and noon
[01:27:58.340 --> 01:28:01.140]   that you are going to carry out your goal pursuit endeavors.
[01:28:01.140 --> 01:28:02.700]   I've talked about this in previous podcasts.
[01:28:02.700 --> 01:28:05.300]   Some people do very well by scheduling an exact time
[01:28:05.300 --> 01:28:07.880]   from noon to two, I'm writing.
[01:28:07.880 --> 01:28:10.420]   Other people like myself do a little better
[01:28:10.420 --> 01:28:13.820]   if I set a constraint, but it's a little bit broader,
[01:28:13.820 --> 01:28:16.380]   such as I'm going to exercise before 9 AM.
[01:28:16.380 --> 01:28:17.940]   That could be anytime before 9 AM.
[01:28:17.940 --> 01:28:21.820]   Or I'm going to engage in language learning
[01:28:21.820 --> 01:28:25.180]   sometime between say 6 PM and 9 PM
[01:28:25.180 --> 01:28:27.340]   as opposed to setting a specific time.
[01:28:27.340 --> 01:28:28.620]   That's just what works best for me.
[01:28:28.620 --> 01:28:31.040]   People vary in terms of whether or not they respond best
[01:28:31.040 --> 01:28:33.100]   to setting a specific time or a time block
[01:28:33.100 --> 01:28:34.420]   and setting up these kinds of barriers
[01:28:34.420 --> 01:28:37.040]   after which you are essentially telling yourself
[01:28:37.040 --> 01:28:38.100]   you won't do it.
[01:28:38.100 --> 01:28:40.740]   But, and this is a very important but,
[01:28:40.740 --> 01:28:45.580]   it is most important that you actually engage
[01:28:45.580 --> 01:28:46.540]   in the goal pursuit.
[01:28:46.540 --> 01:28:47.780]   And I experienced this recently.
[01:28:47.780 --> 01:28:49.780]   I'm trying to run more these days.
[01:28:49.780 --> 01:28:51.700]   I still enjoy doing resistance training.
[01:28:51.700 --> 01:28:53.340]   I still run three days a week,
[01:28:53.340 --> 01:28:54.820]   but I'm trying to run a little bit longer
[01:28:54.820 --> 01:28:57.340]   as opposed to just doing the one long run per week
[01:28:57.340 --> 01:28:59.380]   and then two shorter runs later in the week.
[01:28:59.380 --> 01:29:00.220]   I've talked about this
[01:29:00.220 --> 01:29:01.860]   in my optimal fitness protocol episode.
[01:29:01.860 --> 01:29:03.960]   If you want to check that out or check out the PDF
[01:29:03.960 --> 01:29:05.980]   where it's all distilled down to one or two pages,
[01:29:05.980 --> 01:29:07.220]   if you like.
[01:29:07.220 --> 01:29:08.900]   But in any event, these days,
[01:29:08.900 --> 01:29:12.300]   I'm trying to extend the amount of time that I'm running.
[01:29:12.300 --> 01:29:13.460]   I'm just enjoying that.
[01:29:13.460 --> 01:29:14.700]   It's kind of a throwback for me
[01:29:14.700 --> 01:29:16.780]   to when I ran across country as a senior in high school.
[01:29:16.780 --> 01:29:18.260]   And this was the time of year
[01:29:18.260 --> 01:29:20.280]   when I would start getting ready for the fall season.
[01:29:20.280 --> 01:29:21.980]   So I'm enjoying running more.
[01:29:21.980 --> 01:29:23.220]   And just this last week,
[01:29:23.220 --> 01:29:27.500]   I had the experience of having a very full Sunday.
[01:29:27.500 --> 01:29:30.100]   And that's usually the day when I run in the morning
[01:29:30.100 --> 01:29:31.960]   or hike during the middle of the day.
[01:29:31.960 --> 01:29:34.060]   And I simply did not get around to it
[01:29:34.060 --> 01:29:36.100]   because I had a lot of other important things to do.
[01:29:36.100 --> 01:29:39.380]   And what I found was 9 p.m. rolled around,
[01:29:39.380 --> 01:29:40.580]   10 p.m. rolled around.
[01:29:40.580 --> 01:29:43.320]   And I started thinking like, I wish I had gone running.
[01:29:43.320 --> 01:29:44.820]   My Monday was going to be busy.
[01:29:44.820 --> 01:29:45.780]   So what did I do?
[01:29:45.780 --> 01:29:48.200]   I laced up my shoes and I went for a run at 10 p.m.
[01:29:48.200 --> 01:29:50.180]   Something I haven't done since college
[01:29:50.180 --> 01:29:51.020]   or maybe even high school.
[01:29:51.020 --> 01:29:53.420]   And I ended up running for 90 minutes
[01:29:53.420 --> 01:29:56.080]   from 10 p.m. until 1130 p.m.
[01:29:56.080 --> 01:29:58.980]   Definitely not the optimal time for me to go running.
[01:29:58.980 --> 01:30:01.020]   In fact, I was thinking, oh, this might disrupt my sleep.
[01:30:01.020 --> 01:30:01.860]   But in fact, it didn't.
[01:30:01.860 --> 01:30:04.080]   I came back, I showered, had a little bit of food,
[01:30:04.080 --> 01:30:05.420]   which normally I don't eat that late.
[01:30:05.420 --> 01:30:06.660]   And I slept like a baby.
[01:30:06.660 --> 01:30:09.800]   And I felt great the next day waking up at my normal time,
[01:30:09.800 --> 01:30:13.020]   which cues me to another important scientific fact
[01:30:13.020 --> 01:30:15.580]   that relates to protocol and protocol flexibility,
[01:30:15.580 --> 01:30:17.740]   which is something that I gleaned from a colleague of mine
[01:30:17.740 --> 01:30:18.840]   at Stanford School of Medicine
[01:30:18.840 --> 01:30:21.020]   who works in the sleep laboratory.
[01:30:21.020 --> 01:30:23.060]   And I intend to have him as a guest on this podcast,
[01:30:23.060 --> 01:30:27.220]   which is that much of our subjective feelings of energy
[01:30:27.220 --> 01:30:30.300]   and wellbeing during the day have to do not just
[01:30:30.300 --> 01:30:33.600]   with how well and how much we slept the night before,
[01:30:33.600 --> 01:30:38.600]   but how positively we view our previous day's experiences
[01:30:38.600 --> 01:30:42.600]   and how positively we view our next day,
[01:30:42.600 --> 01:30:46.400]   and in fact, that same day, pursuits and experiences.
[01:30:46.400 --> 01:30:47.380]   So in other words,
[01:30:47.380 --> 01:30:50.000]   how we feel about our previous day performance
[01:30:50.000 --> 01:30:52.600]   and how we feel about what we're about to embark on
[01:30:52.600 --> 01:30:55.140]   during our day can increase our energy.
[01:30:55.140 --> 01:30:56.820]   And that might seem obvious to a number of you,
[01:30:56.820 --> 01:30:59.100]   but these days, as I and many others out there
[01:30:59.100 --> 01:31:01.040]   are talking so much about the importance of sleep,
[01:31:01.040 --> 01:31:03.220]   which is, of course, essential,
[01:31:03.220 --> 01:31:06.560]   you do want to get great sleep as many nights of your life
[01:31:06.560 --> 01:31:07.480]   as you possibly can.
[01:31:07.480 --> 01:31:09.480]   And if you don't sleep much for a given night,
[01:31:09.480 --> 01:31:11.180]   hopefully it's for reasons that you enjoy
[01:31:11.180 --> 01:31:13.140]   and positive things like a party or a wedding
[01:31:13.140 --> 01:31:14.880]   or use your imagination.
[01:31:14.880 --> 01:31:15.760]   But it's also the case
[01:31:15.760 --> 01:31:17.560]   that when we successfully complete something
[01:31:17.560 --> 01:31:19.140]   that we told ourselves that we are going to do,
[01:31:19.140 --> 01:31:21.060]   we feel great about it.
[01:31:21.060 --> 01:31:23.100]   And that if it means that we sleep a little bit less
[01:31:23.100 --> 01:31:28.100]   or that we have to do our practice bout at 3 p.m. or 2 p.m.,
[01:31:28.100 --> 01:31:30.880]   a time of day when we're really ordinarily
[01:31:30.880 --> 01:31:32.800]   in the trough of attention
[01:31:32.800 --> 01:31:34.620]   and we have to use 20 different tools
[01:31:34.620 --> 01:31:36.040]   or one tool 20 different times
[01:31:36.040 --> 01:31:37.920]   in order to get through that bout of learning,
[01:31:37.920 --> 01:31:39.600]   the fact that we complete it
[01:31:39.600 --> 01:31:41.540]   leaves us with a feeling of accomplishment.
[01:31:41.540 --> 01:31:44.000]   And I'm certain, although I don't know exactly which,
[01:31:44.000 --> 01:31:46.240]   that there are neurochemicals and hormones that reflect that.
[01:31:46.240 --> 01:31:49.360]   It's almost with certainty going to involve dopamine
[01:31:49.360 --> 01:31:51.040]   and other neurochemicals.
[01:31:51.040 --> 01:31:53.640]   But the point is not to get reductionist about it.
[01:31:53.640 --> 01:31:55.120]   The point is that, yes,
[01:31:55.120 --> 01:31:58.300]   heightened attention and focus occur naturally 30 minutes,
[01:31:58.300 --> 01:32:00.160]   three hours, and 11 hours after waking.
[01:32:00.160 --> 01:32:03.600]   But the really important thing about all of this goal setting
[01:32:03.600 --> 01:32:05.780]   and pursuit is to do it, to get it done,
[01:32:05.780 --> 01:32:07.560]   to set the goal, to do it specifically,
[01:32:07.560 --> 01:32:09.680]   make it quantifiable when you're going to do it,
[01:32:09.680 --> 01:32:13.480]   make it about verb states, and then simply do it.
[01:32:13.480 --> 01:32:15.700]   Thank you for joining me for today's discussion,
[01:32:15.700 --> 01:32:18.080]   all about science-based protocols
[01:32:18.080 --> 01:32:20.280]   for how to set and pursue your goals.
[01:32:20.280 --> 01:32:22.480]   If you're learning from and/or enjoying this podcast,
[01:32:22.480 --> 01:32:24.080]   please subscribe to our YouTube channel.
[01:32:24.080 --> 01:32:26.760]   That's a terrific zero-cost way to support us.
[01:32:26.760 --> 01:32:29.160]   In addition, please subscribe to the podcast
[01:32:29.160 --> 01:32:31.000]   on both Spotify and Apple.
[01:32:31.000 --> 01:32:32.540]   And on both Spotify and Apple,
[01:32:32.540 --> 01:32:34.960]   you can leave us up to a five-star review.
[01:32:34.960 --> 01:32:37.280]   If you have questions for me or comments about the podcast
[01:32:37.280 --> 01:32:39.360]   or guests that you'd like me to consider hosting
[01:32:39.360 --> 01:32:40.880]   on the Huberman Lab Podcast,
[01:32:40.880 --> 01:32:43.120]   please put those in the comments section on YouTube.
[01:32:43.120 --> 01:32:45.120]   I do read all the comments.
[01:32:45.120 --> 01:32:46.820]   Please also check out the sponsors mentioned
[01:32:46.820 --> 01:32:48.920]   at the beginning and throughout today's episode.
[01:32:48.920 --> 01:32:51.640]   That's the best way to support this podcast.
[01:32:51.640 --> 01:32:53.120]   Not on today's podcast,
[01:32:53.120 --> 01:32:55.500]   but on many previous episodes of the Huberman Lab Podcast,
[01:32:55.500 --> 01:32:56.920]   we discuss supplements.
[01:32:56.920 --> 01:32:59.040]   While supplements aren't necessary for everybody,
[01:32:59.040 --> 01:33:01.200]   many people derive tremendous benefit from them
[01:33:01.200 --> 01:33:04.640]   for things like improving sleep, hormone support, and focus.
[01:33:04.640 --> 01:33:05.920]   The Huberman Lab Podcast
[01:33:05.920 --> 01:33:07.560]   has partnered with Momentous Supplements.
[01:33:07.560 --> 01:33:09.280]   If you'd like to access the supplements discussed
[01:33:09.280 --> 01:33:10.920]   on the Huberman Lab Podcast,
[01:33:10.920 --> 01:33:13.440]   you can go to Live Momentous, spelled O-U-S,
[01:33:13.440 --> 01:33:16.420]   so it's livemomentous.com/huberman,
[01:33:16.420 --> 01:33:18.560]   and you can also receive 20% off.
[01:33:18.560 --> 01:33:20.780]   Again, that's livemomentous, spelled O-U-S,
[01:33:20.780 --> 01:33:22.780]   .com/huberman.
[01:33:22.780 --> 01:33:23.960]   If you haven't already subscribed
[01:33:23.960 --> 01:33:25.760]   to our neural network newsletter,
[01:33:25.760 --> 01:33:27.120]   our neural network newsletter
[01:33:27.120 --> 01:33:29.500]   is a completely zero cost monthly newsletter
[01:33:29.500 --> 01:33:32.080]   that includes summaries of podcast episodes,
[01:33:32.080 --> 01:33:33.840]   as well as protocols.
[01:33:33.840 --> 01:33:36.400]   That is short PDFs describing, for instance,
[01:33:36.400 --> 01:33:39.940]   tools to improve sleep, tools to improve neuroplasticity.
[01:33:39.940 --> 01:33:42.760]   We talk about deliberate cold exposure, fitness,
[01:33:42.760 --> 01:33:44.040]   various aspects of mental health.
[01:33:44.040 --> 01:33:45.720]   Again, all completely zero cost.
[01:33:45.720 --> 01:33:48.480]   And to sign up, you simply go to HubermanLab.com,
[01:33:48.480 --> 01:33:50.240]   go over to the menu in the corner,
[01:33:50.240 --> 01:33:52.400]   scroll down to newsletter, and provide your email.
[01:33:52.400 --> 01:33:54.780]   We do not share your email with anybody.
[01:33:54.780 --> 01:33:56.700]   If you're not already following me on social media,
[01:33:56.700 --> 01:33:59.120]   I am @hubermanlab on all platforms.
[01:33:59.120 --> 01:34:02.100]   So that's Instagram, Twitter, Threads, LinkedIn,
[01:34:02.100 --> 01:34:04.680]   and Facebook, and at all of those places,
[01:34:04.680 --> 01:34:06.680]   I talk about science and science-related tools,
[01:34:06.680 --> 01:34:08.240]   some of which overlaps with the content
[01:34:08.240 --> 01:34:09.360]   of the Huberman Lab Podcast,
[01:34:09.360 --> 01:34:11.580]   but much of which is distinct from the content
