
[00:00:00.040 --> 00:00:10.540]   kill
[01:57:18.300 --> 01:57:19.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:19.300 --> 01:57:20.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:20.300 --> 01:57:21.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:21.320 --> 01:57:47.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:47.340 --> 01:57:48.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:48.340 --> 01:57:49.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:49.340 --> 01:57:50.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:50.340 --> 01:57:51.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:51.340 --> 01:57:51.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:51.340 --> 01:57:51.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:51.340 --> 01:57:51.340]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:51.880 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be considering.
[01:58:21.380 --> 01:58:21.380]   I don't know much about the Fijian passport, but could be considering.
[01:58:21.400 --> 01:58:51.400]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.400 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:58:51.420 --> 01:58:51.420]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.460 --> 01:59:21.460]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.460 --> 01:59:21.460]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.460 --> 01:59:21.460]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.460 --> 01:59:21.460]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.460 --> 01:59:21.460]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.460 --> 01:59:21.460]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:21.480 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 01:59:51.500]   I don't know much about the Fijian passport, but could be worth considering.
[01:59:51.500 --> 02:00:21.540]  , I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be worth considering.
[02:00:21.540 --> 02:00:21.540]   I don't know much about the Fijian passport, but could be considering. I don't know much about the Fijian passport, but could be considering.
[02:00:21.580 --> 02:00:27.920]   competitive
[02:01:45.960 --> 02:01:56.200]  ;
[02:01:56.200 --> 02:01:56.980]   queue always encourage
[02:03:12.780 --> 02:03:41.680]  óstos: The question is, what if one parent was a New Zealand citizen or permanent resident? A person born in New Zealand acquires New Zealand citizenship by birth, only if one parent was a New Zealand citizen or permanent resident. That includes Australian citizens and permanent residents. Maybe there might be an opportunity that you could get New Zealand or Australian residency quick enough to do something in New Zealand. Other than that, I'm just not sure.
[02:03:52.000 --> 02:04:10.940]   I'm just not sure. Any specific solution. Cambodia, in 1996, Cambodia changed the law to grant citizenship to children born to foreign parents living legally in the Kingdom of Cambodia. Might be a solution, depending on where you are in Asia. Bahrain, I think, is interesting. The Gulf states, a lot of possibilities. Children born to a foreign father with valid residency permits who himself was born in Bahrain have right to citizenship. So that won't work.
[02:04:10.940 --> 02:04:10.940]   I'm just not sure. Any specific solution? Cambodia, in 1996, Cambodia changed the law to grant citizenship to children born to foreign parents living legally in the Kingdom of Cambodia. Might be a solution, depending on where you are in Asia. Bahrain, I think, is interesting. The Gulf states, a lot of possibilities. Children born to a foreign father with valid residency permit to himself was born in Bahrain have right to citizenship. So that won't work.
[02:04:10.940 --> 02:04:40.960]  , Bahrain, I think, is interesting. Children born to a foreign father with valid residency permit who himself was born in Bahrain have right to citizenship. So that won't work.
[02:04:40.960 --> 02:04:40.960]   I'm just not sure. Any specific solution? Cambodia, in 1996, Cambodia, India, India, and Australia, and Australia, where you are born to a foreign father with valid residency permit who himself was born in Bahrain have right to citizenship. So that won't work.
[02:04:40.980 --> 02:05:10.980]   I'm just not sure. India, in 1996, Cambodia, and Australia, and Australia, and Australia, and I know it's a little bit complicated, but I'm sure it's a little bit complicated.
[02:05:11.000 --> 02:05:41.000]  , Bahrain, I think, is interesting. Children born to a foreign father with valid residency permit who himself was born in Bahrain have right to citizenship. So that won't work.
[02:05:41.040 --> 02:06:11.020]  .
[02:06:11.020 --> 02:06:11.020]   I'm just not sure. India, in 1996, Cambodia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia, and Australia,
[02:06:11.020 --> 02:06:11.020]   To be honest, I don't know what that means.
[02:06:11.020 --> 02:06:11.020]   To be honest, I don't know what that means.
[02:06:11.020 --> 02:06:11.020]   But I think that's a little bit confusing.
[02:06:11.020 --> 02:06:11.020]   To be honest, I don't know what that means.
[02:06:11.020 --> 02:06:11.020]   To be honest, I don't know what that means.
[02:06:11.020 --> 02:06:11.020]   To be honest, I don't know what that means.
[02:06:11.040 --> 02:06:41.040]   The United States foists upon the rest of the world financially, with especially the FATCA legislation in the last decade.
[02:06:41.040 --> 02:06:41.040]   If your child goes to a bank and presents a passport, even if the passport is Australian, and Australian is bad because they're big government too, but let's say your child is Cambodian, and you go to Hong Kong and you want to open a bank account, if your child has a Cambodian passport, but it says place of birth, Florida, USA, they're automatically going to be understood to be a U.S.
[02:06:41.040 --> 02:06:41.040]   They're automatically going to be understood to be a U.S.
[02:06:41.040 --> 02:06:41.040]   They're automatically going to be understood to be a U.S.
[02:06:41.040 --> 02:06:41.040]   They're automatically going to be understood to be a U.S.
