
[00:00:00.000 --> 00:00:04.880]   Well, good morning.
[00:56:34.380 --> 00:56:35.380]   And it's a very important part of the Christian faith.
[00:56:35.380 --> 00:56:36.380]   And it's a very important part of the Christian faith.
[00:56:36.380 --> 00:56:37.380]   And it's a very important part of the Christian faith.
[00:56:37.380 --> 00:56:38.380]   And it's a very important part of the Christian faith.
[00:56:38.380 --> 00:56:39.380]   And it's a very important part of the Christian faith.
[00:56:39.380 --> 00:56:40.380]   And it's a very important part of the Christian faith.
[00:56:40.380 --> 00:56:41.380]   And it's a very important part of the Christian faith.
[00:56:41.380 --> 00:56:42.380]   And it's a very important part of the Christian faith.
[00:56:42.380 --> 00:56:43.380]   And it's a very important part of the Christian faith.
[00:56:43.380 --> 00:56:44.380]   And it's a very important part of the Christian faith.
[00:56:44.380 --> 00:56:45.380]   And it's a very important part of the Christian faith.
[00:56:45.380 --> 00:56:46.380]   And it's a very important part of the Christian faith.
[00:56:46.380 --> 00:56:47.380]   And it's a very important part of the Christian faith.
[00:56:47.380 --> 00:56:48.380]   And it's a very important part of the Christian faith.
[00:56:48.380 --> 00:56:49.380]   And it's a very important part of the Christian faith.
[00:56:49.380 --> 00:56:50.380]   And it's a very important part of the Christian faith.
[00:56:50.380 --> 00:56:51.380]   And it's a very important part of the Christian faith.
[00:56:51.380 --> 00:56:52.380]   And it's a very important part of the Christian faith.
[00:56:52.380 --> 00:56:53.380]   And it's a very important part of the Christian faith.
[00:56:53.380 --> 00:56:54.380]   And it's a very important part of the Christian faith.
[00:56:54.380 --> 00:56:55.380]   And it's a very important part of the Christian faith.
[00:56:55.380 --> 00:56:56.380]   And it's a very important part of the Christian faith.
[00:56:56.380 --> 00:56:57.380]   And it's a very important part of the Christian faith.
[00:56:57.380 --> 00:56:58.380]   And it's a very important part of the Christian faith.
[00:56:58.380 --> 00:56:59.380]   And it's a very important part of the Christian faith.
[00:56:59.380 --> 00:57:00.380]   And it's a very important part of the Christian faith.
[00:57:00.380 --> 00:57:01.380]   And it's a very important part of the Christian faith.
[00:57:01.380 --> 00:57:02.380]   And it's a very important part of the Christian faith.
[00:57:02.380 --> 00:57:03.380]   And it's a very important part of the Christian faith.
[00:57:03.380 --> 00:57:04.380]   And it's a very important part of the Christian faith.
[00:57:04.380 --> 00:57:05.380]   And it's a very important part of the Christian faith.
[00:57:05.380 --> 00:57:06.380]   And it's a very important part of the Christian faith.
[00:57:06.380 --> 00:57:07.380]   And it's a very important part of the Christian faith.
[00:57:07.380 --> 00:57:08.380]   And it's a very important part of the Christian faith.
[00:57:08.380 --> 00:57:09.380]   And it's a very important part of the Christian faith.
[00:57:09.380 --> 00:57:10.380]   And it's a very important part of the Christian faith.
[00:57:10.380 --> 00:57:11.380]   And it's a very important part of the Christian faith.
[00:57:11.380 --> 00:57:12.380]   And it's a very important part of the Christian faith.
[00:57:12.380 --> 00:57:13.380]   And it's a very important part of the Christian faith.
[00:57:13.380 --> 00:57:14.380]   And it's a very important part of the Christian faith.
[00:57:14.380 --> 00:57:15.380]   And it's a very important part of the Christian faith.
[00:57:15.380 --> 00:57:16.380]   And it's a very important part of the Christian faith.
[00:57:16.380 --> 00:57:17.380]   And it's a very important part of the Christian faith.
[00:57:17.380 --> 00:57:18.380]   And it's a very important part of the Christian faith.
[00:57:18.380 --> 00:57:19.380]   And it's a very important part of the Christian faith.
[00:57:19.380 --> 00:57:20.380]   And it's a very important part of the Christian faith.
[00:57:20.380 --> 00:57:21.380]   And it's a very important part of the Christian faith.
[00:57:21.380 --> 00:57:22.380]   And it's a very important part of the Christian faith.
[00:57:22.380 --> 00:57:23.380]   And it's a very important part of the Christian faith.
[00:57:23.380 --> 00:57:24.380]   And it's a very important part of the Christian faith.
[00:57:24.380 --> 00:57:25.380]   And it's a very important part of the Christian faith.
[00:57:25.380 --> 00:57:26.380]   And it's a very important part of the Christian faith.
[00:57:26.380 --> 00:57:27.380]   And it's a very important part of the Christian faith.
[00:57:27.380 --> 00:57:28.380]   And it's a very important part of the Christian faith.
[00:57:28.380 --> 00:57:29.380]   And it's a very important part of the Christian faith.
[00:57:29.380 --> 00:57:30.380]   And it's a very important part of the Christian faith.
[00:57:30.380 --> 00:57:31.380]   And it's a very important part of the Christian faith.
[00:57:31.380 --> 00:57:32.380]   And it's a very important part of the Christian faith.
[00:57:32.380 --> 00:57:33.380]   And it's a very important part of the Christian faith.
[00:57:33.380 --> 00:57:34.380]   And it's a very important part of the Christian faith.
[00:57:34.380 --> 00:57:35.380]   And it's a very important part of the Christian faith.
[00:57:35.380 --> 00:57:36.380]   And it's a very important part of the Christian faith.
[00:57:36.380 --> 00:57:37.380]   And it's a very important part of the Christian faith.
[00:57:37.380 --> 00:57:38.380]   And it's a very important part of the Christian faith.
[00:57:38.380 --> 00:57:39.380]   And it's a very important part of the Christian faith.
[00:57:39.380 --> 00:57:40.380]   And it's a very important part of the Christian faith.
[00:57:40.380 --> 00:57:41.380]   And it's a very important part of the Christian faith.
[00:57:41.380 --> 00:57:42.380]   And it's a very important part of the Christian faith.
[00:57:42.380 --> 00:57:43.380]   And it's a very important part of the Christian faith.
[00:57:43.380 --> 00:57:44.380]   And it's a very important part of the Christian faith.
[00:57:44.380 --> 00:57:45.380]   And it's a very important part of the Christian faith.
[00:57:45.380 --> 00:57:46.380]   And it's a very important part of the Christian faith.
[00:57:46.380 --> 00:57:47.380]   And it's a very important part of the Christian faith.
[00:57:47.380 --> 00:57:48.380]   And it's a very important part of the Christian faith.
[00:57:48.380 --> 00:57:49.380]   And it's a very important part of the Christian faith.
[00:57:49.380 --> 00:57:50.380]   And it's a very important part of the Christian faith.
[00:57:50.380 --> 00:57:51.380]   And it's a very important part of the Christian faith.
[00:57:51.380 --> 00:57:52.380]   And it's a very important part of the Christian faith.
[00:57:52.380 --> 00:57:53.380]   And it's a very important part of the Christian faith.
[00:57:53.380 --> 00:57:54.380]   And it's a very important part of the Christian faith.
[00:57:54.380 --> 00:57:55.380]   And it's a very important part of the Christian faith.
[00:57:55.380 --> 00:57:56.380]   And it's a very important part of the Christian faith.
[00:57:56.380 --> 00:57:57.380]   And it's a very important part of the Christian faith.
[00:57:57.380 --> 00:57:58.380]   And it's a very important part of the Christian faith.
[00:57:58.380 --> 00:57:59.380]   And it's a very important part of the Christian faith.
[00:57:59.380 --> 00:58:00.380]   And it's a very important part of the Christian faith.
[00:58:00.380 --> 00:58:01.380]   And it's a very important part of the Christian faith.
[00:58:01.380 --> 00:58:02.380]   And it's a very important part of the Christian faith.
[00:58:02.380 --> 00:58:03.380]   And it's a very important part of the Christian faith.
[00:58:03.380 --> 00:58:04.380]   And it's a very important part of the Christian faith.
[00:58:04.380 --> 00:58:05.380]   And it's a very important part of the Christian faith.
[00:58:05.380 --> 00:58:06.380]   And it's a very important part of the Christian faith.
[00:58:06.380 --> 00:58:07.380]   And it's a very important part of the Christian faith.
[00:58:07.380 --> 00:58:08.380]   And it's a very important part of the Christian faith.
[00:58:08.380 --> 00:58:09.380]   And it's a very important part of the Christian faith.
[00:58:09.380 --> 00:58:10.380]   And it's a very important part of the Christian faith.
[00:58:10.380 --> 00:58:11.380]   And it's a very important part of the Christian faith.
[00:58:11.380 --> 00:58:12.380]   And it's a very important part of the Christian faith.
[00:58:12.380 --> 00:58:13.380]   And it's a very important part of the Christian faith.
[00:58:13.380 --> 00:58:14.380]   And it's a very important part of the Christian faith.
[00:58:14.380 --> 00:58:15.380]   And it's a very important part of the Christian faith.
[00:58:15.380 --> 00:58:16.380]   And it's a very important part of the Christian faith.
[00:58:16.380 --> 00:58:17.380]   And it's a very important part of the Christian faith.
[00:58:17.380 --> 00:58:18.380]   And it's a very important part of the Christian faith.
[00:58:18.380 --> 00:58:19.380]   And it's a very important part of the Christian faith.
[00:58:19.380 --> 00:58:20.380]   And it's a very important part of the Christian faith.
[00:58:20.380 --> 00:58:21.380]   And it's a very important part of the Christian faith.
[00:58:21.380 --> 00:58:22.380]   And it's a very important part of the Christian faith.
[00:58:22.380 --> 00:58:23.380]   And it's a very important part of the Christian faith.
[00:58:23.380 --> 00:58:24.380]   And it's a very important part of the Christian faith.
[00:58:24.380 --> 00:58:25.380]   And it's a very important part of the Christian faith.
[00:58:25.380 --> 00:58:26.380]   And it's a very important part of the Christian faith.
[00:58:26.380 --> 00:58:27.380]   And it's a very important part of the Christian faith.
[00:58:27.380 --> 00:58:28.380]   And it's a very important part of the Christian faith.
[00:58:28.380 --> 00:58:29.380]   And it's a very important part of the Christian faith.
[00:58:29.380 --> 00:58:30.380]   And it's a very important part of the Christian faith.
[00:58:30.380 --> 00:58:31.380]   And it's a very important part of the Christian faith.
[00:58:31.380 --> 00:58:32.380]   And it's a very important part of the Christian faith.
[00:58:32.380 --> 00:58:33.380]   And it's a very important part of the Christian faith.
[00:58:33.380 --> 00:58:34.380]   And it's a very important part of the Christian faith.
[00:58:34.380 --> 00:58:35.380]   And it's a very important part of the Christian faith.
[00:58:35.380 --> 00:58:36.380]   And it's a very important part of the Christian faith.
[00:58:36.380 --> 00:58:37.380]   And it's a very important part of the Christian faith.
[00:58:37.380 --> 00:58:38.380]   And it's a very important part of the Christian faith.
[00:58:38.380 --> 00:58:39.380]   And it's a very important part of the Christian faith.
[00:58:39.380 --> 00:58:40.380]   And it's a very important part of the Christian faith.
[00:58:40.380 --> 00:58:41.380]   And it's a very important part of the Christian faith.
[00:58:41.380 --> 00:58:42.380]   And it's a very important part of the Christian faith.
[00:58:42.380 --> 00:58:43.380]   And it's a very important part of the Christian faith.
[00:58:43.380 --> 00:58:44.380]   And it's a very important part of the Christian faith.
[00:58:44.380 --> 00:58:45.380]   And it's a very important part of the Christian faith.
[00:58:45.380 --> 00:58:46.380]   And it's a very important part of the Christian faith.
[00:58:46.380 --> 00:58:47.380]   And it's a very important part of the Christian faith.
[00:58:47.380 --> 00:58:48.380]   And it's a very important part of the Christian faith.
[00:58:48.380 --> 00:58:49.380]   And it's a very important part of the Christian faith.
[00:58:49.380 --> 00:58:50.380]   And it's a very important part of the Christian faith.
[00:58:50.380 --> 00:58:51.380]   And it's a very important part of the Christian faith.
[00:58:51.380 --> 00:58:52.380]   And it's a very important part of the Christian faith.
