
[00:00:00.040 --> 00:00:07.460]  stoppable let with
[03:32:35.740 --> 03:32:35.800]   I'm not sure if I'm going to be able to do it.
[03:32:35.800 --> 03:32:35.920]   I'm not sure if I'm going to be able to do it.
[03:32:35.920 --> 03:32:35.940]   I'm not sure if I'm going to be able to do it.
[03:32:35.940 --> 03:32:35.980]   I'm not sure if I'm going to be able to do it.
[03:32:35.980 --> 03:32:36.020]   I'm not sure if I'm going to be able to do it.
[03:32:36.020 --> 03:32:36.060]   I'm not sure if I'm going to be able to do it.
[03:32:36.060 --> 03:32:36.080]   I'm not sure if I'm going to be able to do it.
[03:32:36.080 --> 03:33:06.100]  , I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.100 --> 03:33:06.100]   I'm not sure if I'm going to be able to do it.
[03:33:06.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.120 --> 03:33:36.120]   I'm not sure if I'm going to be able to do it.
[03:33:36.140 --> 03:34:06.140]  ,
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.140 --> 03:34:06.140]   I'm not sure if I'm going to be able to do it.
[03:34:06.160 --> 03:34:36.160]  ,
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.160 --> 03:34:36.160]   I'm not sure if I'm going to be able to do it.
[03:34:36.180 --> 03:35:06.180]  ,
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:06.180 --> 03:35:06.180]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:35:36.200 --> 03:35:36.200]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to be able to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to do it.
[03:36:06.220 --> 03:36:06.220]   I'm not sure if I'm going to do it. I'm not sure if I'm going to do it. I'm not sure if I'm not sure if I'm not sure if I can only describing the beginning.
[03:36:06.260 --> 03:36:13.280]   С
[03:36:13.280 --> 03:36:17.800]   men. teens Source
[03:36:17.800 --> 03:36:34.480]   AND D by a guy is the right not
[03:36:36.300 --> 03:36:47.260]  ��
[03:40:55.700 --> 03:41:08.260]   What is the point of this?
[03:41:08.260 --> 03:41:09.580]   What is the point of this?
[03:41:09.580 --> 03:41:10.580]   What is the point of this?
[03:41:10.580 --> 03:41:11.620]   What is the point of this?
[03:41:11.620 --> 03:41:12.660]   What is the point of this?
[03:41:12.660 --> 03:41:13.660]   What is the point of this?
[03:41:13.660 --> 03:41:14.660]   What is the point of this?
[03:41:14.660 --> 03:41:15.660]   What is the point of this?
[03:41:15.660 --> 03:41:16.660]   What is the point of this?
[03:41:16.660 --> 03:41:17.660]   What is the point of this?
[03:41:17.660 --> 03:41:18.660]   What is the point of this?
[03:41:18.660 --> 03:41:19.660]   What is the point of this?
[03:41:19.660 --> 03:41:20.660]   What is the point of this?
[03:41:20.660 --> 03:41:21.740]   What is the point of this?
[03:41:21.740 --> 03:41:22.780]   What is the point of this?
[03:41:22.780 --> 03:41:23.900]   What is the point of this?
[03:41:23.900 --> 03:41:24.940]   What is the point of this?
[03:41:24.940 --> 03:41:25.620]   What is the point of this?
[03:41:55.660 --> 03:42:05.640]   maybe
[03:45:01.360 --> 03:45:02.960]   So I had no idea that he'd done this.
[03:45:02.960 --> 03:45:02.960]   And what were they about? They were about the second row of thermodynamics. And they were an attempt to prove the second row of thermodynamics. And they're nonsense. And so I had no idea that he'd done this.
[03:45:32.980 --> 03:45:32.980]   and I'm going to write down what I have to say about this.
[03:46:56.540 --> 03:46:59.140]   I'm going to write down what I have to say about this.
[03:46:59.140 --> 03:46:59.220]   I'm going to write down what I have to say about this.
[03:46:59.220 --> 03:46:59.300]   I'm going to write down what I have to say about this.
[03:46:59.340 --> 03:47:09.560]  視
[03:47:09.560 --> 03:47:13.400]   be. But revol
[03:47:13.400 --> 03:47:26.780]   Jurinä Mo I'm un feels it. And, ., Little, But, R, arrive, hear, Making,
[03:47:29.360 --> 03:47:35.440]   Dark Matter is, as I've, my little sort of aphorism of the, of the last few months
[03:47:35.440 --> 03:47:41.260]   has been, you know, dark matter is the caloric of our time. That is, it will turn out that
[03:47:41.260 --> 03:47:46.760]   dark matter is a feature of space and it is not a bunch of particles. You know, at
[03:47:46.760 --> 03:47:50.620]   the time when, when people were talking about heat, they knew about fluids and they said,
[03:47:50.620 --> 03:47:54.940]   well, heat must be another kind of fluid because that's what they knew about. But now
[03:47:54.940 --> 03:47:59.380]   people know about particles. And so they say, well, what's dark matter? It's not, it's not
[03:47:59.380 --> 03:48:29.420]  , it's not, it's not, it's not, it's not, it's not, it's not, it's not, it's not, it's not,
[03:48:29.420 --> 03:48:29.420]   The thing I'm really, one of the things I'm hoping to be able to do is to find the analog of Brownian motion in space. So, in other words, Brownian motion was, was seeing down to the level of an effect from individual molecules. And so in the case of space, you know, most of the things, the things we see about space so far, just everything seems continuous. Brownian motion have been discovered in the 1830s.
[03:48:29.440 --> 03:48:59.460]   And it was only identified what it was, what it was the, the, the results of bias small Chow ski and Einstein at the beginning of the 20th century. And, you know, dark matter was, was discovered that phenomenon was discovered a hundred years ago. You know, the rotation curves of galaxies don't follow the luminous matter that was discovered a hundred years ago. And I think, you know, that I wouldn't be surprised if there isn't an effect that we already know about that is kind of the analog of Brownian motion
