
[00:00:00.040 --> 00:00:09.540]   cele'm
[02:21:34.240 --> 02:22:04.260]  ,
[02:22:04.260 --> 02:22:04.260]   I'm gonna take a break for a minute and then we'll get started.
[02:22:04.260 --> 02:22:04.260]   I'm gonna take a break for a minute and then we'll get started.
[02:22:04.260 --> 02:22:04.260]   I'm gonna take a break for a minute and then we'll get started.
[02:22:04.260 --> 02:22:04.260]   I'm gonna take a break for a minute and then we'll get started.
[02:22:04.260 --> 02:22:04.260]   I'm gonna take a break for a minute and then we'll get started.
[02:22:04.260 --> 02:22:04.260]   I'm gonna take a break for a minute and then we'll get started.
[02:22:04.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.280 --> 02:22:34.280]   I'm gonna take a break for a minute and then we'll get started.
[02:22:34.320 --> 02:23:04.300]   I'm gonna take a break for a minute and then we'll get started.
[02:23:04.300 --> 02:23:04.300]   I'm gonna take a break for a minute and then we'll get started.
[02:23:04.300 --> 02:23:04.300]   I'm gonna take a break for a minute and then we'll get started.
[02:23:04.300 --> 02:23:04.300]   I'm gonna take a break for a minute and then we'll get started.
[02:23:04.300 --> 02:23:04.300]   I'm gonna take a break for a minute and then we'll get started.
[02:23:04.300 --> 02:23:04.300]   I'm gonna take a break for a minute and then we'll get started.
[02:23:04.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:23:34.320]   I'm gonna take a break for a minute and then we'll get started.
[02:23:34.320 --> 02:24:04.340]  ,
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.340 --> 02:24:04.340]   I'm gonna take a break for a minute and then we'll get started.
[02:24:04.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.360 --> 02:24:34.360]   I'm gonna take a break for a minute and then we'll get started.
[02:24:34.400 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.380 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.380 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.380 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.380 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.380 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.380 --> 02:25:04.380]   I'm gonna take a break for a minute and then we'll get started.
[02:25:04.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:25:34.400]   I'm gonna take a break for a minute and then we'll get started.
[02:25:34.400 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.420 --> 02:26:04.420]   I'm gonna take a break for a minute and then we'll get started.
[02:26:04.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.440 --> 02:26:34.440]   I'm gonna take a break for a minute and then we'll get started.
[02:26:34.480 --> 02:27:04.460]  ,
[02:27:04.460 --> 02:27:04.460]   I'm gonna take a break for a minute and then we'll get started.
[02:27:04.460 --> 02:27:04.460]   I'm gonna take a break for a minute and then we'll get started.
[02:27:04.460 --> 02:27:04.460]   I'm gonna take a break for a minute and then we'll get started.
[02:27:04.460 --> 02:27:04.460]   I'm gonna take a break for a minute and then we'll get started.
[02:27:04.460 --> 02:27:04.460]   I'm gonna take a break for a minute and then we'll get started.
[02:27:04.460 --> 02:27:04.460]   I'm gonna take a break for a minute and then we'll get started.
[02:27:04.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:27:34.480]   I'm gonna take a break for a minute and then we'll get started.
[02:27:34.480 --> 02:28:04.500]   I'm gonna take a break for a minute and then we'll get started.
