
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:37:37.360 --> 01:37:39.020]   testosterone, estrogen, or growth hormone,
[01:37:39.020 --> 01:37:40.180]   and then it will come back.
[01:37:40.180 --> 01:37:41.920]   Sometimes, and sometimes it won't.
[01:37:41.920 --> 01:37:46.060]   There's a kind of new area that's developing now
[01:37:46.060 --> 01:37:48.160]   that I think deserves our attention,
[01:37:48.160 --> 01:37:51.340]   not because I'm encouraging it, but because it is happening.
[01:37:51.340 --> 01:37:54.260]   And in keeping with the science
[01:37:54.260 --> 01:37:57.980]   and in keeping with trying to keep things modern,
[01:37:57.980 --> 01:38:00.420]   it's worth us discussing, and those are peptides.
[01:38:00.420 --> 01:38:02.980]   So these days you hear a lot about peptides.
[01:38:02.980 --> 01:38:06.000]   I'd like to clarify a little bit about what peptides are.
[01:38:06.000 --> 01:38:10.820]   Peptides is a really huge category of biological compounds.
[01:38:10.820 --> 01:38:13.940]   Peptides are just strings of amino acids, right?
[01:38:13.940 --> 01:38:16.380]   So we've talked about L-tyrosine, arginine, ornithine,
[01:38:16.380 --> 01:38:18.740]   those are amino acids, those are individual amino acids.
[01:38:18.740 --> 01:38:22.960]   And those are put together into little small peptides,
[01:38:22.960 --> 01:38:25.220]   or they're what are called polypeptides,
[01:38:25.220 --> 01:38:27.020]   which are just longer peptides.
[01:38:27.020 --> 01:38:31.320]   Turns out that for any substance like growth hormone
[01:38:31.320 --> 01:38:32.920]   or growth hormone-releasing hormone,
[01:38:32.920 --> 01:38:34.500]   it's made up of different amino acids
[01:38:34.500 --> 01:38:35.540]   in different sequences,
[01:38:35.540 --> 01:38:38.660]   just like your genes are made up of A's and G's
[01:38:38.660 --> 01:38:41.040]   and C's and T's, nucleotides in different sequences.
[01:38:41.040 --> 01:38:42.300]   It's like a recipe.
[01:38:42.300 --> 01:38:48.080]   Peptides tend to be short sequences of amino acids
[01:38:48.080 --> 01:38:50.760]   that resemble a hormone enough
[01:38:50.760 --> 01:38:53.440]   or resemble some other peptide enough
[01:38:53.440 --> 01:38:55.960]   that it can lead to the similar or same effects
[01:38:55.960 --> 01:38:57.100]   when you inject them.
[01:38:57.100 --> 01:39:01.300]   So for example, we make growth hormone-releasing hormone
[01:39:01.300 --> 01:39:03.220]   from our brain, which stimulates growth hormone
[01:39:03.220 --> 01:39:04.060]   from the pituitary.
[01:39:04.060 --> 01:39:07.060]   You're probably getting tired of me saying that by now.
[01:39:07.060 --> 01:39:11.620]   But people now will take things like sermorelin,
[01:39:11.620 --> 01:39:16.620]   S-E-R-M-O-R-E-L-I-N, sermorelin,
[01:39:16.620 --> 01:39:19.540]   which is not the entire peptide sequence
[01:39:19.540 --> 01:39:21.460]   of growth hormone-releasing hormone,
[01:39:21.460 --> 01:39:23.060]   but it's a subset of those.
[01:39:23.060 --> 01:39:25.480]   And when people inject it before they go to sleep at night,
[01:39:25.480 --> 01:39:27.600]   it's typically how it's done on an empty stomach,
[01:39:27.600 --> 01:39:30.160]   then that stimulates the release of growth hormone
[01:39:30.160 --> 01:39:31.280]   from the pituitary.
[01:39:31.280 --> 01:39:33.540]   So this is not taking growth hormone.
[01:39:33.540 --> 01:39:36.040]   This is taking the stimulating hormone
[01:39:36.040 --> 01:39:40.160]   or what's often called a secretagogue or a mimic, all right?
[01:39:40.160 --> 01:39:44.020]   It causes a secretion of the hormone that one wants.
[01:39:44.020 --> 01:39:45.720]   People will do this for thyroid hormone too.
[01:39:45.720 --> 01:39:48.080]   Some people are doing this by prescription
[01:39:48.080 --> 01:39:49.240]   with a real medical need.
[01:39:49.240 --> 01:39:52.120]   Other people are doing it for just longevity reasons,
[01:39:52.120 --> 01:39:54.060]   which kind of falls into that gray zone
[01:39:54.060 --> 01:39:55.760]   of they wouldn't die without it,
[01:39:55.760 --> 01:39:57.460]   but they want to enhance their life.
[01:39:57.460 --> 01:39:58.600]   And so they're doing that
[01:39:58.600 --> 01:40:00.360]   because they believe it's the right thing for them.
[01:40:00.360 --> 01:40:03.060]   Prescription, sermorelin is prescription.
[01:40:03.060 --> 01:40:03.960]   Do they work?
[01:40:03.960 --> 01:40:05.480]   Yes.
[01:40:05.480 --> 01:40:08.000]   Do they shut down your natural production
[01:40:08.000 --> 01:40:10.720]   of growth hormone-releasing hormone?
[01:40:10.720 --> 01:40:13.300]   Well, the answer is yes,
[01:40:13.300 --> 01:40:16.360]   but some of these peptides actually have the effect
[01:40:16.360 --> 01:40:18.360]   of changing gene expression.
[01:40:18.360 --> 01:40:19.640]   Remember way back to the beginning
[01:40:19.640 --> 01:40:21.000]   when I was talking about hormones,
[01:40:21.000 --> 01:40:22.720]   they can actually change gene expression
[01:40:22.720 --> 01:40:25.600]   and they can actually set pathways in motion
[01:40:25.600 --> 01:40:27.520]   for continued production of a hormone
[01:40:27.520 --> 01:40:29.880]   even if you stop taking the compound.
[01:40:29.880 --> 01:40:31.720]   Now that can be good or that can be bad
[01:40:31.720 --> 01:40:34.780]   because as you recall, growth hormone in big,
[01:40:34.780 --> 01:40:37.000]   big increases in growth hormone that are short-lived
[01:40:37.000 --> 01:40:41.860]   like sauna or I should say exercise or arginine or sauna,
[01:40:41.860 --> 01:40:43.720]   it seems like has these huge effects,
[01:40:43.720 --> 01:40:49.120]   or early nights, first phase of sleep early in the night,
[01:40:49.120 --> 01:40:50.880]   these sorts of things.
[01:40:50.880 --> 01:40:52.700]   Those are transient,
[01:40:52.700 --> 01:40:56.280]   but when one is injecting over and over a constant level,
[01:40:56.280 --> 01:40:59.280]   you can put into action gene expression programs
[01:40:59.280 --> 01:41:00.400]   that can be long-lived.
[01:41:00.400 --> 01:41:03.400]   And let's say you have a particular tumor in the body,
[01:41:03.400 --> 01:41:05.540]   tumors will grow when they see growth hormone
[01:41:05.540 --> 01:41:08.320]   even if that tumor is unhealthy for you, right?
[01:41:08.320 --> 01:41:10.080]   You've got growth of tissues all over the body.
[01:41:10.080 --> 01:41:11.400]   So again, I'm not saying whether or not
[01:41:11.400 --> 01:41:13.080]   people should do these things or not doing them.
[01:41:13.080 --> 01:41:16.680]   One thing I do know is that they are in very prominent use
[01:41:16.680 --> 01:41:17.780]   in the movie industry,
[01:41:17.780 --> 01:41:19.660]   people who want to peel off body fat quickly,
[01:41:19.660 --> 01:41:21.760]   they do increase recovery time,
[01:41:21.760 --> 01:41:22.920]   they increase healing rates,
[01:41:22.920 --> 01:41:26.160]   people are also injecting things like gastric peptides,
[01:41:26.160 --> 01:41:28.200]   they're actually stomach peptides
[01:41:28.200 --> 01:41:30.040]   that we talked about in the previous episode,
[01:41:30.040 --> 01:41:32.700]   things related to the ghrelin pathway,
[01:41:32.700 --> 01:41:34.420]   and other things from the liver
[01:41:34.420 --> 01:41:37.580]   that can improve the rate of tissue and wound healing.
[01:41:37.580 --> 01:41:39.920]   You can bet that in the upcoming Olympics,
[01:41:39.920 --> 01:41:42.440]   a lot of people are using peptides and compounds,
[01:41:42.440 --> 01:41:44.800]   and I'm not pointing fingers at anyone in particular,
[01:41:44.800 --> 01:41:47.280]   it's just this is separate from hormone augmentation
[01:41:47.280 --> 01:41:50.000]   of like injecting GH or injecting testosterone,
[01:41:50.000 --> 01:41:52.660]   people are now working further up the pathways.
[01:41:52.660 --> 01:41:54.060]   Other names of some of the peptides
[01:41:54.060 --> 01:41:58.940]   are things like ipramoralin, tesamoralin,
[01:41:58.940 --> 01:42:00.820]   some of these have clinical uses,
[01:42:00.820 --> 01:42:03.580]   others have just been made as compounds
[01:42:03.580 --> 01:42:06.780]   for people in the kind of longevity field
[01:42:06.780 --> 01:42:09.620]   or the self-augmentation field, if you will.
[01:42:09.620 --> 01:42:11.260]   So again, not promoting their use,
[01:42:11.260 --> 01:42:12.220]   but they're definitely out there,
[01:42:12.220 --> 01:42:14.140]   and so now if you hear about them
[01:42:14.140 --> 01:42:15.600]   or someone's talking to you about them,
[01:42:15.600 --> 01:42:17.180]   now hopefully you have a better understanding
[01:42:17.180 --> 01:42:18.580]   about their underlying biology
[01:42:18.580 --> 01:42:20.740]   and you can think rationally about whether or not
[01:42:20.740 --> 01:42:23.780]   they are the right decision for you.
[01:42:23.780 --> 01:42:28.060]   Okay, once again, covered an enormous amount of material,
[01:42:28.060 --> 01:42:30.340]   hopefully now you understand thyroid hormone
[01:42:30.340 --> 01:42:32.740]   and what it does and a little bit about its mechanism
[01:42:32.740 --> 01:42:35.300]   or maybe a lot and growth hormone and what it does
[01:42:35.300 --> 01:42:38.940]   and how both of them take care of our metabolism,
[01:42:38.940 --> 01:42:42.460]   they dictate how many nutrients we can eat and make use of,
[01:42:42.460 --> 01:42:45.500]   they can pull from body fat stores, repair muscle,
[01:42:45.500 --> 01:42:48.500]   repair cartilage, they really are incredible compounds
[01:42:48.500 --> 01:42:50.980]   and they're actionable, they're things that we can do
[01:42:50.980 --> 01:42:53.460]   like getting that early phase of sleep,
[01:42:53.460 --> 01:42:56.620]   perhaps supplementing with arginine, maybe not,
[01:42:56.620 --> 01:43:00.140]   hopefully getting adequate exercise, warming up properly,
[01:43:00.140 --> 01:43:03.060]   not making the exercise too long or too intense will help,
[01:43:03.060 --> 01:43:05.580]   maybe sauna or things like it,
[01:43:05.580 --> 01:43:09.540]   deliberate safe hyperthermia with the emphasis on safe
[01:43:09.540 --> 01:43:11.620]   might be things that are of use.
[01:43:11.620 --> 01:43:13.940]   Regardless, even if you're not interested in the thyroid
[01:43:13.940 --> 01:43:16.020]   or the growth hormone pathways,
[01:43:16.020 --> 01:43:18.240]   this brings to a close our month on hormones
[01:43:18.240 --> 01:43:20.120]   and so now hopefully you understand
[01:43:20.120 --> 01:43:21.620]   not just thyroid and growth hormone,
[01:43:21.620 --> 01:43:24.340]   but the logic that underlies thyroid hormone,
[01:43:24.340 --> 01:43:26.960]   growth hormone, estrogen, testosterone,
[01:43:26.960 --> 01:43:31.160]   why we eat, why we stop eating, cholecystokinin, ghrelin.
[01:43:31.160 --> 01:43:33.020]   If these names don't mean anything to you,
[01:43:33.020 --> 01:43:35.100]   then perhaps go back and listen to those episodes,
[01:43:35.100 --> 01:43:37.760]   but regardless, I hope that you come away from this
[01:43:37.760 --> 01:43:40.500]   with a deeper understanding about these hormones
[01:43:40.500 --> 01:43:42.800]   which are so powerful in controlling
[01:43:42.800 --> 01:43:44.220]   the way our brain functions
[01:43:44.220 --> 01:43:46.640]   and the interplay between the brain and hormones
[01:43:46.640 --> 01:43:50.060]   because it is really a bi-directional conversation,
[01:43:50.060 --> 01:43:52.180]   the brain is telling the body what hormones to make,
[01:43:52.180 --> 01:43:54.420]   the hormones are influencing all the tissues of the body,
[01:43:54.420 --> 01:43:56.780]   but also telling the brain whether or not to eat more
[01:43:56.780 --> 01:43:59.920]   or grow more or think more, et cetera.
[01:43:59.920 --> 01:44:02.780]   So I really appreciate your time and attention.
[01:44:02.780 --> 01:44:06.660]   If you like this podcast and you're finding it useful,
[01:44:06.660 --> 01:44:08.900]   please recommend it to other people.
[01:44:08.900 --> 01:44:12.260]   If you are on YouTube, please subscribe.
[01:44:12.260 --> 01:44:14.800]   Please leave us a comment or feedback
[01:44:14.800 --> 01:44:15.780]   in the comment section.
[01:44:15.780 --> 01:44:18.540]   We do read all of the comments and we use those comments
[01:44:18.540 --> 01:44:22.940]   as ways to inform future content of the podcast.
[01:44:22.940 --> 01:44:25.320]   If you listen to it in audio form,
[01:44:25.320 --> 01:44:27.580]   please subscribe on Apple and/or Spotify,
[01:44:27.580 --> 01:44:28.460]   that really helps us.
[01:44:28.460 --> 01:44:29.980]   On Apple, you have the opportunity
[01:44:29.980 --> 01:44:32.300]   to leave us a five-star review
[01:44:32.300 --> 01:44:35.740]   and to leave us feedback, written feedback as well.
[01:44:35.740 --> 01:44:38.840]   I should also mention on YouTube, hit the subscribe button,
[01:44:38.840 --> 01:44:40.540]   but also hit the notifications button.
[01:44:40.540 --> 01:44:42.100]   We release episodes every Monday,
[01:44:42.100 --> 01:44:44.820]   but sometimes we also release short clips in between,
[01:44:44.820 --> 01:44:47.660]   that way you're sure to never miss an episode.
[01:44:47.660 --> 01:44:49.480]   If you want to support us further,
[01:44:49.480 --> 01:44:51.180]   please check out the sponsors we talk about
[01:44:51.180 --> 01:44:53.300]   at the beginning of the podcast episode.
[01:44:53.300 --> 01:44:54.700]   That really helps us.
[01:44:54.700 --> 01:44:56.460]   We also have a Patreon account.
[01:44:56.460 --> 01:44:59.820]   It's patreon.com/andrewhuberman.
[01:44:59.820 --> 01:45:01.300]   There you can support the podcast
[01:45:01.300 --> 01:45:03.580]   at any level that you like.
[01:45:03.580 --> 01:45:06.300]   And I mentioned supplements this episode.
[01:45:06.300 --> 01:45:07.820]   I often mention supplements.
[01:45:07.820 --> 01:45:09.420]   They are certainly not necessary,
[01:45:09.420 --> 01:45:11.300]   but for those of you interested in supplements,
[01:45:11.300 --> 01:45:14.620]   we've partnered with Thorne, T-H-O-R-N-E,
[01:45:14.620 --> 01:45:17.180]   because Thorne has the highest levels of stringency
[01:45:17.180 --> 01:45:19.140]   in terms of the quality of the ingredients
[01:45:19.140 --> 01:45:21.100]   and the amount of the ingredients
[01:45:21.100 --> 01:45:24.620]   in each capsule, tablet, powder, et cetera.
[01:45:24.620 --> 01:45:26.920]   If you want to see the supplements that I take,
[01:45:26.920 --> 01:45:28.860]   as well as get a discount on any of those
